EURUSD,Open,High,Low,Close,Range HL
01.10.2012,1.2857,1.2939,1.2804,1.2888,135
02.10.2012,1.2888,1.2968,1.288,1.292,88
03.10.2012,1.292,1.2937,1.2878,1.2905,59
04.10.2012,1.2905,1.3032,1.2902,1.3018,130
05.10.2012,1.3018,1.3072,1.2994,1.3045,78
08.10.2012,1.3049,1.3049,1.2938,1.2968,111
09.10.2012,1.2968,1.2991,1.2859,1.2885,132
10.10.2012,1.2885,1.2914,1.2835,1.2875,79
11.10.2012,1.2875,1.2952,1.2826,1.2928,126
12.10.2012,1.2928,1.2992,1.2922,1.2951,70
15.10.2012,1.2962,1.2979,1.2891,1.2949,88
16.10.2012,1.2949,1.3061,1.2943,1.3054,118
17.10.2012,1.3054,1.314,1.3053,1.3119,87
18.10.2012,1.3119,1.3129,1.3056,1.3067,73
19.10.2012,1.3067,1.3077,1.3013,1.3024,64
22.10.2012,1.3017,1.3084,1.3012,1.306,72
23.10.2012,1.306,1.3076,1.2952,1.2987,124
24.10.2012,1.2987,1.2997,1.2921,1.2974,76
25.10.2012,1.2974,1.3023,1.2927,1.2934,96
26.10.2012,1.2934,1.2956,1.2883,1.2938,73
29.10.2012,1.2942,1.297,1.2885,1.2904,85
30.10.2012,1.2904,1.2984,1.2886,1.2959,98
31.10.2012,1.2959,1.3021,1.2946,1.296,75
01.11.2012,1.296,1.2983,1.2925,1.2943,58
02.11.2012,1.2943,1.2951,1.2821,1.2835,130
05.11.2012,1.2819,1.2843,1.2767,1.2796,76
06.11.2012,1.2796,1.2827,1.2764,1.2814,63
07.11.2012,1.2814,1.2876,1.2737,1.2771,139
08.11.2012,1.2771,1.2781,1.2717,1.2747,64
09.11.2012,1.2747,1.279,1.269,1.2714,100
12.11.2012,1.271,1.2739,1.2698,1.271,41
13.11.2012,1.2709,1.2728,1.2662,1.2704,66
14.11.2012,1.2704,1.2778,1.27,1.2736,78
15.11.2012,1.2736,1.2802,1.2718,1.2781,84
16.11.2012,1.2781,1.2785,1.2691,1.2743,94
19.11.2012,1.2733,1.282,1.273,1.2814,90
20.11.2012,1.2814,1.283,1.2765,1.2817,65
21.11.2012,1.2817,1.2833,1.2736,1.2829,97
22.11.2012,1.2829,1.2899,1.2825,1.2884,74
23.11.2012,1.2884,1.2991,1.2869,1.2976,122
26.11.2012,1.2973,1.2985,1.2944,1.2972,41
27.11.2012,1.2972,1.3009,1.2915,1.2943,94
28.11.2012,1.2943,1.2955,1.288,1.2953,75
29.11.2012,1.2953,1.3014,1.2939,1.2979,75
30.11.2012,1.2979,1.3028,1.2968,1.2986,60
03.12.2012,1.2986,1.3076,1.2973,1.3054,103
04.12.2012,1.3054,1.3108,1.3046,1.3094,62
05.12.2012,1.3094,1.3127,1.306,1.3068,67
06.12.2012,1.3068,1.3087,1.2951,1.297,136
07.12.2012,1.297,1.2973,1.2877,1.2927,96
10.12.2012,1.2905,1.2947,1.2881,1.2941,66
11.12.2012,1.2941,1.3015,1.2929,1.3005,86
12.12.2012,1.3005,1.3097,1.2996,1.3074,101
13.12.2012,1.3074,1.31,1.3041,1.3077,59
14.12.2012,1.3077,1.3173,1.3067,1.3163,106
17.12.2012,1.3177,1.319,1.3144,1.3164,46
18.12.2012,1.3164,1.3238,1.3156,1.3229,82
19.12.2012,1.3229,1.3308,1.3223,1.3227,85
20.12.2012,1.3227,1.3295,1.3189,1.3244,106
21.12.2012,1.3244,1.3253,1.3159,1.3188,94
24.12.2012,1.3188,1.3234,1.3168,1.3185,66
25.12.2012,1.3185,1.3195,1.3171,1.3183,24
26.12.2012,1.3183,1.3254,1.317,1.3224,84
27.12.2012,1.3224,1.3284,1.3202,1.3236,82
28.12.2012,1.3236,1.3257,1.3166,1.3216,91
31.12.2012,1.3217,1.3235,1.3172,1.3193,63
01.01.2013,1.3193,1.3229,1.3181,1.3204,48
02.01.2013,1.3204,1.33,1.3157,1.3186,143
03.01.2013,1.3186,1.3191,1.3047,1.3049,144
04.01.2013,1.3049,1.309,1.2998,1.3069,92
07.01.2013,1.3075,1.312,1.3017,1.3117,103
08.01.2013,1.3117,1.314,1.3057,1.3081,83
09.01.2013,1.3081,1.3096,1.3037,1.3064,59
10.01.2013,1.3064,1.3273,1.3039,1.3272,234
11.01.2013,1.3272,1.3366,1.3249,1.3343,117
14.01.2013,1.3336,1.3404,1.3335,1.3382,69
15.01.2013,1.3382,1.3394,1.3264,1.3306,130
16.01.2013,1.3306,1.3325,1.3257,1.3289,68
17.01.2013,1.3289,1.3388,1.327,1.3376,118
18.01.2013,1.3376,1.3398,1.328,1.3321,118
21.01.2013,1.3312,1.3332,1.33,1.3313,32
22.01.2013,1.3313,1.3372,1.3267,1.3322,105
23.01.2013,1.3322,1.3355,1.3265,1.3318,90
24.01.2013,1.3318,1.3393,1.3286,1.3377,107
25.01.2013,1.3377,1.3479,1.335,1.3464,129
28.01.2013,1.346,1.3477,1.3425,1.3456,52
29.01.2013,1.3456,1.3497,1.3414,1.3492,83
30.01.2013,1.3492,1.3587,1.3482,1.3567,105
31.01.2013,1.3567,1.3594,1.3541,1.3579,53
01.02.2013,1.3579,1.3711,1.3573,1.364,138
04.02.2013,1.3643,1.366,1.3505,1.3514,155
05.02.2013,1.3514,1.3598,1.3459,1.3583,139
06.02.2013,1.3583,1.3596,1.3494,1.3523,102
07.02.2013,1.3523,1.3578,1.3371,1.3398,207
08.02.2013,1.3398,1.3429,1.3353,1.3365,76
11.02.2013,1.3362,1.3428,1.3325,1.3406,103
12.02.2013,1.3406,1.3476,1.3364,1.3454,112
13.02.2013,1.3454,1.352,1.3426,1.3452,94
14.02.2013,1.3452,1.3456,1.3315,1.3363,141
15.02.2013,1.3363,1.3393,1.3306,1.336,87
18.02.2013,1.3364,1.3379,1.3322,1.3351,57
19.02.2013,1.3351,1.3396,1.3329,1.3388,67
20.02.2013,1.3388,1.3434,1.3271,1.3283,163
21.02.2013,1.3283,1.3291,1.3161,1.319,130
22.02.2013,1.319,1.3245,1.3145,1.3194,100
25.02.2013,1.3177,1.3319,1.3048,1.3063,271
26.02.2013,1.3063,1.3122,1.3018,1.3061,104
27.02.2013,1.3061,1.3147,1.3042,1.3139,105
28.02.2013,1.3139,1.3162,1.3053,1.3057,109
01.03.2013,1.3057,1.3101,1.2967,1.3022,134
04.03.2013,1.3015,1.3031,1.2982,1.3026,49
05.03.2013,1.3026,1.3075,1.301,1.3052,65
06.03.2013,1.3051,1.3071,1.2965,1.2967,106
07.03.2013,1.2967,1.3119,1.2966,1.3107,153
08.03.2013,1.3107,1.3134,1.2955,1.3005,179
11.03.2013,1.2994,1.3054,1.298,1.3046,74
12.03.2013,1.3046,1.3074,1.2991,1.3034,83
13.03.2013,1.3034,1.3065,1.2924,1.2961,141
14.03.2013,1.2961,1.3032,1.2911,1.3005,121
15.03.2013,1.3005,1.3107,1.3,1.3076,107
18.03.2013,1.2955,1.2996,1.2882,1.2957,114
19.03.2013,1.2957,1.297,1.2844,1.2882,126
20.03.2013,1.2882,1.2979,1.2857,1.2933,122
21.03.2013,1.2933,1.2955,1.288,1.2899,75
22.03.2013,1.2899,1.301,1.2889,1.2989,121
25.03.2013,1.2981,1.3048,1.283,1.2853,218
26.03.2013,1.2853,1.289,1.2829,1.2861,61
27.03.2013,1.2861,1.2867,1.2751,1.278,116
28.03.2013,1.278,1.2845,1.2755,1.2816,90
29.03.2013,1.2816,1.2837,1.2794,1.2819,43
01.04.2013,1.2825,1.2868,1.2771,1.2849,97
02.04.2013,1.2849,1.2878,1.2809,1.282,69
03.04.2013,1.282,1.2864,1.279,1.285,74
04.04.2013,1.285,1.2949,1.2746,1.2936,203
05.04.2013,1.2936,1.304,1.2901,1.2991,139
08.04.2013,1.2965,1.3038,1.2962,1.3009,76
09.04.2013,1.3009,1.3103,1.3005,1.3083,98
10.04.2013,1.3083,1.3122,1.3053,1.307,69
11.04.2013,1.307,1.3138,1.3044,1.3099,94
12.04.2013,1.3099,1.3127,1.3037,1.3113,90
15.04.2013,1.3118,1.3119,1.3022,1.3036,97
16.04.2013,1.3036,1.3202,1.3028,1.3177,174
17.04.2013,1.3177,1.32,1.3002,1.3032,198
18.04.2013,1.3032,1.3096,1.3021,1.3051,75
19.04.2013,1.3051,1.3129,1.3047,1.3052,82
22.04.2013,1.3101,1.3117,1.3015,1.3066,102
23.04.2013,1.3066,1.3084,1.2973,1.2996,111
24.04.2013,1.2996,1.3034,1.2955,1.3015,79
25.04.2013,1.3015,1.3094,1.2989,1.3011,105
26.04.2013,1.3011,1.3048,1.2991,1.303,57
29.04.2013,1.3021,1.3116,1.3021,1.3099,95
30.04.2013,1.3099,1.3186,1.3055,1.3168,131
01.05.2013,1.3168,1.3243,1.316,1.318,83
02.05.2013,1.318,1.3218,1.3037,1.3065,181
03.05.2013,1.3065,1.3159,1.3033,1.3114,126
06.05.2013,1.3117,1.3141,1.3054,1.3076,87
07.05.2013,1.3076,1.3132,1.3068,1.3079,64
08.05.2013,1.3079,1.3194,1.3072,1.3153,122
09.05.2013,1.3153,1.3177,1.3011,1.3043,166
10.05.2013,1.3043,1.3051,1.2936,1.2989,115
13.05.2013,1.296,1.3,1.2942,1.2975,58
14.05.2013,1.2975,1.3029,1.2912,1.292,117
15.05.2013,1.292,1.2943,1.2843,1.2887,100
16.05.2013,1.2887,1.293,1.2847,1.2882,83
17.05.2013,1.2882,1.289,1.2797,1.2839,93
20.05.2013,1.2821,1.2901,1.2817,1.2882,84
21.05.2013,1.2883,1.2934,1.2841,1.2906,93
22.05.2013,1.2906,1.2998,1.2834,1.2858,164
23.05.2013,1.2858,1.2957,1.2822,1.2934,135
24.05.2013,1.2934,1.2993,1.2904,1.2932,89
27.05.2013,1.2933,1.2949,1.2916,1.2931,33
28.05.2013,1.2931,1.295,1.285,1.2856,100
29.05.2013,1.2856,1.2978,1.2838,1.2941,140
30.05.2013,1.2941,1.3061,1.2934,1.305,127
31.05.2013,1.305,1.306,1.2944,1.2999,116
03.06.2013,1.2986,1.3108,1.2956,1.3076,152
04.06.2013,1.3076,1.3101,1.3042,1.3081,59
05.06.2013,1.3081,1.3116,1.3053,1.3093,63
06.06.2013,1.3093,1.3306,1.3075,1.3246,231
07.06.2013,1.3246,1.3285,1.3192,1.3218,93
10.06.2013,1.3215,1.3269,1.3178,1.3257,91
11.06.2013,1.3257,1.3318,1.3232,1.3313,86
12.06.2013,1.3313,1.3359,1.3266,1.3337,93
13.06.2013,1.3337,1.339,1.3279,1.3375,111
14.06.2013,1.3375,1.3375,1.3295,1.3347,80
17.06.2013,1.3344,1.3382,1.3319,1.3367,63
18.06.2013,1.3367,1.3416,1.3326,1.3392,90
19.06.2013,1.3392,1.3417,1.3262,1.3295,155
20.06.2013,1.3295,1.3302,1.3161,1.322,141
21.06.2013,1.322,1.3254,1.3099,1.3122,155
24.06.2013,1.3117,1.3144,1.3059,1.312,85
25.06.2013,1.312,1.3151,1.3065,1.3077,86
26.06.2013,1.3077,1.3087,1.2985,1.3012,102
27.06.2013,1.3012,1.3057,1.3,1.3038,57
28.06.2013,1.3038,1.3103,1.2991,1.301,112
01.07.2013,1.301,1.3067,1.3005,1.3064,62
02.07.2013,1.3064,1.3078,1.2964,1.2979,114
03.07.2013,1.2979,1.3032,1.2923,1.3009,109
04.07.2013,1.3009,1.3023,1.2883,1.2914,140
05.07.2013,1.2914,1.2917,1.2806,1.2829,111
08.07.2013,1.2828,1.2882,1.2811,1.287,71
09.07.2013,1.287,1.2898,1.2755,1.2781,143
10.07.2013,1.2781,1.2984,1.2765,1.2978,219
11.07.2013,1.2978,1.3207,1.2963,1.3097,244
12.07.2013,1.3097,1.31,1.3,1.3067,100
15.07.2013,1.3073,1.3085,1.2994,1.3062,91
16.07.2013,1.3062,1.3174,1.3052,1.3162,122
17.07.2013,1.3162,1.3177,1.3083,1.3125,94
18.07.2013,1.3125,1.3128,1.3067,1.3109,61
19.07.2013,1.3109,1.3154,1.3089,1.3143,65
22.07.2013,1.3146,1.3218,1.3134,1.3186,84
